"dataId","query","idGroup"
351,"MEDICAL JAPAN 2017 http://www.medical-jpn.jp/",0
352,"Converting Technology Exhibition 2017 -  3Decotech Expo http://convertechexpo.com/",0
353,"Printable Electronics 2017 http://convertechexpo.com/",0
354,"International Education Show 2017 http://www.educationshow.ae/",0
355,"2017 Hong Kong International Fur & Fashion Fair(HKFF) http://www.hkff.org/",0
356,"Bauen & Energie Wien http://www.bauen-energie.at/",0
357,"IHGF Delhi Fair Spring 2017 http://www.ihgfspringfair.epch.in",0
358,"8th Fishing Trade Fair(FOR FISHING) http://forfishing.cz/en/",0
359,"26th Central European tourism trade fair(HOLIDAY WORLD) http://www.holidayworld.cz/en.html",0
360,"Romanian Tourism Fair 2017(TTR 2017) http://www.targuldeturism.ro/",0
361,"International Trade Fair for Hunting, Fishing, Travel & Adventures in Nature(Die Hohe Jagd & Fischerei 2017) http://www.hohejagd.at",0
362,"absolut allrad 2017 http://www.absolut-allrad.at/",0
363,"Antikmassan http://antikmassan.se",0
364,"11th International Fair of Gastronomy and Equipment for Hotels & Restaurants(TOP GASTRO & HOTEL 2017) http://www.top-gastro.cz/en.html",0
365,"Trade Fair for Environmental Technologies(IFAT Eurasia 2017) http://ifat-eurasia.com/",0
366,"Beach & Boat http://www.beach-and-boat.de/",0
367,"BeFe BABY FAIR https://www.befe.co.kr/",0
368,"Life Instyle Sydney 2017 / Kids Instyle Sydney 2017 http://www.lifeinstyle.com.au/",0
369,"Indonesia Senior Expo 2017(ISE 2017) http://sinarexpoprima.com/sinar/event/indonesia-senior-expo-2017/",0
370,"MachAuto Expo 2017 http://www.machautoexpo.com/",0
371,"International Exhibition of Automobile Accessories(CIAACE 2017) http://www.ciaacexpo.com/",0
372,"TOUR SALON 2017 http://www.tour-salon.pl",0
373,"Lamkt Los Angeles http://www.la-mkt.com/",0
374,"Hanse Golf http://www.hansegolf.com/",0
375,"Belgian Boat Show (the Latter Period) http://www.belgianboatshow.be",0
376,"Rybomania http://rybomania.com.pl/",0
377,"Toy Fair NY 17 http://www.toyfairny.com/",0
378,"Reed Gift Fairs - Sydney February(Reed Gift Fairs) http://www.reedgiftfairs.com.au/",0
379,"Beer Attraction http://www.beerattraction.it/",0
380,"AGHA Sydney Gift Fair 2017 http://agha.com.au/hagf/",0
381,"Home Exhibition 2017(Huishoudeurs) http://www.huishoudbeurs.nl/",0
382,"INHORGENTA MUNICH 2017 http://www.inhorgenta.com/",0
383,"MODA http://www.moda-uk.co.uk/",0
384,"HIMSS17 Conference & Exhibition(HIMSS17) http://www.himssconference.org/",0
385,"International Bakery, Pastry, Ice Cream and Coffee Show  (INTERSICOP) http://www.ifema.es/intersicop_01/",0
386,"BeautyAsia 2017 http://www.beautyasia.com.sg/",0
387,"Collection Premiere Moscow(CPM) http://cpm-moscow.com/",0
388,"Beijing International Health & Beauty Industry Expo 2017(Beijing Beauty Expo 2017) http://www.mobogj.com",0
389,"CJF'2017 Spring - 18th International Exhibition for Child and Junior Fashion. Maternity Wear http://www.cjf-expo.ru/",0
390,"CEVISAMA 2017 http://cevisama.feriavalencia.com/",0
391,"Liberty Fairs Las Vegas http://libertyfairs.com",0
392,"17th International Exhibition for Textile Manufacturing and Processing (Inlegmash 2017) http://www.inlegmash-expo.ru/",0
393,"Automotive Meetings Queretaro 2017 http://mexico.automotivemeetings.com/index.php/en/",0
394,"MAGIC http://www.ubmfashion.com/",0
395,"China Analytic & Laboratory Equipment Expo & Conference(CHINA LAB 2017) http://www.chinalabexpo.com/",0
396,"Personal Care and Homecare Ingredients(PCHi 2017) http://www.pchi-china.com",0
397,"LINEAPELLE Summer 18 http://www.lineapelle-fair.it/",0
398,"HCJ2017 (HOTERES JAPAN 2017/CATEREX JAPAN 2017/JAPAN FOOD SERVICE EQUIPMENT SHOW 2017) http://www.jma.or.jp/hcj/",0
399,"Private Label Trade Show JAPAN 2017(PB) http://www.jma.or.jp/pb/",0
400,"AIME 2017 http://www.aime.com.au/",0
401,"Simac Tanning Tech 2017 http://fairs.assomac.it",0
402,"AsiaTIDES: Oligonucleotide & Peptide Therapeutics 2017(AsiaTIDES 2017) http://www.giievent.jp/ibu359801/",0
403,"Prolight + Sound Guangzhou 2017 http://prolight-sound-guangzhou.hk.messefrankfurt.com/",0
404,"BC Home + Garden Show http://www.bchomeandgardenshow.com/",0
405,"KOREA BUILD - Kyunghyang Housing Fair 2017 http://www.khfair.com",0
406,"Australiasian Oil & Gas Exhibition & Conference(AOG 2017) http://www.aogexpo.com.au",0
407,"The 14th Seafood and Technology Expo OSAKA http://www.exhibitiontech.com/seafood_osaka/",0
408,"41st International Exhibition Hunting and Fishing in Russia http://www.hunting-expo.ru/eng/",0
409,"Water & Wastewater Equipment, Treatment & Transport Show(WWETT 17) http://wwettshow.com/",0
410,"International Contemporary Art Fair(ARCOmadrid) http://www.ifema.es/arcomadrid_06/",0
411,"SaMoTer http://www.samoter.com/",0
412,"f.re.e 2017 -  Fair for Leisure and Travel http://www.free-muenchen.de/",0
413,"25th MACHINERY, MATERIALS, MARKETING OF BAKERY AND CONFECTIONERY SHOW(MOBAC SHOW 2017) http://www.mobacshow.com",0
414,"59th Bangkok Gems & Jewelry Fair http://bkkgems.com/",0
415,"International Rubber Expo(Rubexpo Vietnam) http://www.rubexpo.com/vietnam/exhibitors.html",0
416,"Eurasia Moto Bike Expo 2017 http://www.motobikeexpo.com/",0
417,"FENSTERBAU FRONTALE INDIA 2017 http://www.frontale-india.com/",0
418,"Guangzhou International Travel Fair 2017(GITF) http://www.gitf.com.cn/",0
419,"Factory Network Business Expo 2017 (FBC Hanoi 2017) http://fbchanoi.factorynetasia.com",0
420,"CP+ (CAMERA & PHOTO IMAGING SHOW) 2017(CP+2017) http://www.cpplus.jp/",0
421,"RENEWABLE ENERGY EXPO 2017 http://www.renewableenergyexpo.biz/",0
422,"WOMAN - WOMAN NEW YORK http://www.man-woman.co/",0
423,"9th Philippine Ports and Shipping 2017(PPS) http://www.transportevents.com/ForthcomingEventsdetails.aspx?EventID=EVE137",0
424,"AutoPro Indonesia 2017(AutoPro Indonesia ) http://www.autoproexpo.com/",0
425,"WATER EXPO 2017 http://waterexpo.biz/",0
426,"LOHAS Expo 2017 http://www.lohasexpohk.com",0
427,"Vegetarian Food Asia http://www.vegfoodasia.com",0
428,"HKTDC Education & Careers Expo 2017(Edu & Careers Expo 2017) http://m.hktdc.com/fair/hkeducationexpo-en/hktdc-education-and-careers-Expo.html",0
429,"EMS Today http://www.emstoday.com/",0
430,"SibYuvelir - 2017 http://sibjewelry.ru/",0
431,"SPOEX2017 - Seoul International Sports & Leisure Industry Show 2017 http://spoex.com/",0
432,"5th International Exhibition for Glass production, Processing, Products(glasspex INDIA 2017) http://www.glasspex.com/",0
433,"Belgrade Tourism Fair http://www.beogradskisajamturizma.rs/",0
434,"ISH India - International trade fair for plumbing, sanitation, bathroom & kitchen, renewable energy and home automation systems in India http://www.ish-india.in",0
435,"Outdoor Adventure Show - Toronto http://www.outdooradventureshow.ca/",0
436,"11th International LandScape & Gardening expo 2017 http://www.LandscapeExpo.in",0
437,"12th Inernational Flora Expo 2017(Flora Expo) http://www.floraexpo.com/",0
438,"9th International Horti Expo 2017 http://www.hortiexpo.com/",0
439,"Toronto Star Golf & Travel Show http://www.torontogolfshow.com/",0
440,"Capsule - Capsule New York Women's RTW http://capsuleshow.com/",0
441,"Myanmar Pharmaceutical Exhibition - MHC Myanmar (Myanmar Pharma Expo by MiTA) http://pharmaceuticals-exhibition.mitamyanmar.com/",0
442,"3rd Morrocco International Home Textiles and Housewares Fair(MOROCCO HOME ) http://www.moroccohometex.com",0
443,"Creativ Salzburg Spring 2017 http://www.creativsalzburg.at",0
444,"International Fur and Leather Exhibition(Mifur 2017) http://www.mifur.com",0
445,"Danish Travel Show - FERIE FOR ALLE(FERIE FOR ALLE) http://www.ferieforalle.dk/",0
446,"Salon du  tourisme Toulouse http://www.salons-du-tourisme.com/Toulouse",0
447,"Myanmar Agriculture and Food Exhibition and Conference http://agriculture-food.mitamyanmar.com/",0
448,"MYANMAR COSMETICS EXPO, MYANMAR BEAUTY EXHIBITION IN YANGON(Myanmar Beauty Cosmetics Expo by MiTA) http://myanmar-cosmetics-beauty-expo.brand-myanmar.com/",0
449,"Myanmar Medical Laboratoy Expo and Pharma Exhibition(Myanmar Lab Expo by MiTA) http://myanmar-medical-lab-expo.brand-myanmar.com/",0
450,"Myanmar Agriculture and Irrigation Technology Exhibition(Myanmar Agriculture Expo by MiTA ) http://agriculture-food.mitamyanmar.com/",0
451,"MiTA Myanmar Environmental Engineering Exhibitions & Conference (Myanmar Environmental Engineering Expo by MiTA) http://myanmar-environmental-engineering-expo.mitamyanmar.com/",0
452,"Myanmar Food Processing and Fisheries Exhibition(Myanmar Food Expo by MiTA) http://agriculture-food.mitamyanmar.com/",0
453,"Tracht & Country http://www.fj.trachtsalzburg.at/",0
454,"MiTA Myanmar Furniture & Handicrafts Exhibitions and Conference(Myanmar Furniture Expo by MiTA) http://myanmar-furniture-handicrafts-expo.mitamyanmar.com/",0
455,"Myanmar Mining Exhibition and Conference (Myanmar Mining Expo by MiTA) http://myanmar-mining-expo.mitamyanmar.com/",0
456,"Myanmar Oil and Gas Exhibition and Conference(Myanmar Oil & Gas Expo by MiTA) http://myanmar-oil-and-gas-expo.mitamyanmar.com/",0
457,"Myanmar Energy and Environment Exhibitions & Conference(MYANMAR ENERGY EXPO by MiTA) http://energy-environment.mitamyanmar.com/",0
458,"Myanmar Construction Equipment and Building Materials Exhibitions and Conference(Myanmar Construction Expo by MiTA) http://myanmar-construction-equipment-building-materials-expo.mitamyanmar.com/",0
459,"4th International Exhibition of Real Estate and Property(Iran Property Expo 2017) http://iranpropertyexpo.com/",0
460,"Kelowna  Home Show http://www.kelownahomeshow.com/",0
461,"WHITE MILANO Fall Winter 17/18 http://www.whiteshow.it/",0
462,"March Home Furniture Fair 2017 http://myhomeinternational.com.sg/event/march-home-2017/",0
463,"Milano Eyewear Show(MIDO 2017) http://www.mido.it",0
464,"Paris International Agricultural Show(SIA) http://www.salon-agriculture.com",0
465,"Gulfood http://www.gulfood.com/",0
466,"SIMA https://www.simaonline.com/",0
467,"Organic & Natural Beauty 2017 http://www.naturalbeautyshow.com/",0
468,"Professional Beauty London 2017(PB LONDON) http://www.professionalbeauty.co.uk/",0
469,"FloorTech 2017 - 5th China International Floor Materials and Equipment Exhibition http://www.overseas-property.cn",0
470,"Coterie http://www.enkshows.com/coterie/",0
471,"Poznan Fashion Fair http://www.targimodypoznan.pl/en/",0
472,"Game Connection America 2017 http://www.game-connection.com/gca-17.html",0
473,"China International Building Technologies, Building Materials & Construction Equipment Exposition(ConstrucTech 2017) http://www.constructech.cn/",0
474,"Game Developers Conference(GDC 2017) http://www.gdconf.com",0
475,"FAME http://www.fameshows.com/",0
476,"Moda http://www.modamanhattan.com/",0
477,"Mobile World Congress 2017 http://www.mobileworldcongress.com/",0
478,"Kids Russia 2017 http://kidsrussia.ru/en/",0
479,"12th International Specialized Exhibition for Laser, Optical and Optoelectronic Technologies(Photonics. World of Lasers and Optics 2017) http://photonics-expo.ru/ru/",0
480,"MEDTRADE Spring 2017 http://www.medtrade.com",0
481,"International exhibition of building and finish materials, engineering equipment and architectural design(YugBuild 2017) http://www.yugbuild.com/",0
482,"Dubai International Boat Show(DIBS) http://www.boatshowdubai.com/",0
483,"Polyurethanex 2017 - 9th International Specialized Exhibition: polyurethane producing and processing technologies, raw materials for polyurethane manufacturing http://www.polyurethanex.com/",0
484,"Ingredients Russia 2017 http://www.ingred.ru/en-GB/",0
485,"Hong Kong International Diamond, Gem & Pearl Show 2017 http://www.hktdc.com/fair/hkdgp-en/",0
486,"SPINEXPO - 29th Session Shanghai(SPINEXPO) http://www.spinexpo.com",0
487,"ELA Expo Lighting America 2017 http://www.expolightingamerica.com/",0
488,"International HVAC & R Exhibition(C & R) http://www.ifema.es/climatizacion_01",0
489,"10th International Specialized Exhibition equipment and technologies for composite materials producing(Composite-Expo 2017) http://www.composite-expo.com/",0
490,"Interlakokraska 2017 http://www.interlak-expo.ru/",0
491,"Australian International Airshow and Aerospace & Defence Exposition(AVALON 2017) http://www.airshow.com.au/",0
492,"Energy and Environment International Trade Fair(GENERA 2017) http://www.ifema.es/genera_01/",0
493,"24th South China International Exhibition on Printing Industry(Printing South China 2017) http://www.PrintingSouthChina.com",0
494,"Asiamold 2017 - Guangzhou International Mold & Die Exhibition http://www.asiamold-china.com/",0
495,"7th INT'L SMART GRID EXPO http://www.smartgridexpo.jp/",0
496,"Smart Energy Week 2017 http://www.wsew.jp/",0
497,"Biomass Expo(Smart Energy Week 2017) http://www.bm-expo.jp/",0
498,"3rd ENERGY MARKET LIBERALISATION EXPO http://www.e-jiyuka.jp/",0
499,"BATTERY JAPAN 2017 - 8th Int'l Rechargeable Battery Expo(BATTERY JAPAN 2017) http://www.batteryjapan.jp/",0
500,"PV EXPO 2017 - 10th Int'l Photovoltaic Power Generation Expo http://www.pvexpo.jp/",0
501,"8th Int'l Photovoltaic Power Generation System Expo(PV SYSTEM EXPO 2017) http://www.pvs-expo.jp/",0
502,"FC EXPO 2017 - 13th Int'l Hydrogen & Fuel Cell Expo(FC EXPO 2017) http://www.fcexpo.jp/",0
503,"KyivBuild 2017 http://www.kievbuild.com.ua",0
504,"Kyoto Business Partner Exchange Fair 2017 https://www.ki21.jp/",0
505,"THERMAL POWER EXPO OSAKA 2017 - 1st Next-generation Thermal Power Generation Expo Osaka http://www.thermal-power.jp/",0
506,"China (Zhengzhou) International High-end Beauty Products and Cosmetics Expo 2017(China Zhengzhou Beauty Expo 2017) http://www.mobogj.com",0
507,"12th Annual Ceramic Mateirals, Machinery, Supplies & Technology Show(Indian Ceramics 2017) http://www.indian-ceramics.com",0
508,"IWF SHANGHAI Health, Wellness, Fitness Expo(IWF SHANGHAI) http://www.ciwf.com.cn/en/",0
509,"China International Vending Machines & Self-service Facilities Fair 2017(CHINA VMF2017) http://www.chinavmf.com/",0
510,"East China Fair http://www.chinainfo-jp.com/expo/east-china.html",0
511,"SPS-Industrial Automation Fair Guangzhou(SIAF Guangzhou ) http://www.spsinchina.com",0
512,"24th China International Exhibition on Packaging Machinery & Materials(Sino-Pack 2017) http://www.ChinaSinoPack.com",0
513,"China ( Guangzhou) International Exhibition on Packaging Products (PACKINNO 2017) http://packinno.com/",0
514,"China International Exhibition on Label Printing Technology 2017(Sino-label 2017) http://www.sinolabelexpo.com/",0
515,"ECO Expo - 10th International specialized exhibition of ecologic products for the daily life http://www.eco-expo.com.ua/en",0
516,"ALLTEX http://alltex-expo.com.ua/",0
517,"WIND EXPO 2017 - 5th Int'l Wind Energy Expo & Conference(WIND EXPO 2017) http://www.windexpo.jp/",0
518,"Aquatherm Tashkent 2017 http://www.aquatherm-tashkent.uz/",0
519,"UzBuild 2017 http://www.uzbuild.uz/",0
520,"ECR 2017 - European Congress of Radiology 2017 http://www.myesr.org/",0
521,"International Educational Opportunities Exhibition(AULA 2017) http://www.ifema.es/aula_06",0
522,"DelhiWood http://www.delhi-wood.com",0
523,"Delhi Wood http://www.delhi-wood.com/",0
524,"12th China (Shanghai) International Hosiery Purchasing Expo(CHPE 2017) http://www.chpe.com.cn/",0
525,"INTERNATIONAL FORUM OF FOOD INDUSTRY AND PACKAGING(IFFIP 2017) http://www.iffip.kiev.ua/",0
526,"INTERNATIONAL EXHIBITION FOR CONSTRUCTION MATERIALS, INSULATION, DOOR & WINDOW FRAMES, SANITARY WARE, PRECONSTRUCTION & TECHNOLOGY(Infacoma 2017) http://infacoma.helexpo.gr/en",0
527,"Capsule - Capsule Paris Women's http://capsuleshow.com/",0
528,"Cairo Fashion & Tex - International Fashion & Textile Exhibition http://cairofashiontex.com/",0
529,"Vietnam Int'l Cafe Show 2017(Cafe Show Vietnam 2017) http://cafeshow.com.vn/",0
530,"Eurasia Rail - 6th International Rolling Stock, Infrastructure & Logistics Exhibition http://www.eurasiarail.eu",0
531,"Hong Kong International Jewellery Show(HKIJS) http://www.hktdc.com/fair/hkjewellery-en/",0
532,"Bangladesh Innovation & Development Expo-BIID & Green Summit-2017 (BIID 2017) http://www.greenbdexpo.com/",0
533,"8th International SOLARTECH & BIID EXPO - 2017(SOLARTECH BANGLADESH ) http://www.solartechbd.com",0
534,"Dental South China International Expo 2017(Dental South China 2017) http://www.dentalexpo.cn",0
535,"PREMIERE CLASSE http://www.premiere-classe.com/",0
536,"Commodity Classic 2017 http://www.commodityclassic.com/home",0
537,"PARIS SUR MODE http://www.parissurmode.com/",0
538,"International Educational Equipment Show(INTERDIDAC) http://www.ifema.es/interdidac_06/",0
539,"Japan International Boat Show 2017 http://www.marine-jbia.or.jp/boat-show/",0
540,"International Garden and Landscape Architecture Fair(GARDENIA) http://gardenia.mtp.pl/",0
541,"CeMAT SouthEast ASIA / TransAsia / Cold Chain Indonesia http://www.cemat.de/en/exhibition/cemat-events-worldwide/cemat-southeast-asia/",0
542,"IWA OutdoorClassics 2017 http://www.iwa.info",0
543,"40th ANTWERP CLASSIC SALON 2017 http://www.siha.de/",0
544,"Tranoi Paris Women's http://www.tranoi.com/",0
545,"6th International Wine Fair(Oenos ) http://detrop.helexpo.gr/detrop",0
546,"26th International Exhibition of Food, Beverages, Machinery, Equipment & Packaging(Detrop) http://detropboutique.helexpo.gr/",0
547,"Pakistan Auto Show 2017 http://www.paps.pk",0
548,"Hellenic Jewellery Fair - 30th International Exibiion for Jewellery, Watches, Precious Stones, Machinery & Equipment http://hellenic-jewellery.helexpo.gr/",0
